id,note,url,bill_id
bf69cc6f-a4b6-4b41-b7a1-9c5adbb21126,,https://malegislature.gov/Bills/194/SD3443,ocd-bill/a4c0d471-334d-473d-8983-ad28f8742677
800815c8-01f7-4baa-ae99-da5a05dbffb8,,https://malegislature.gov/Bills/194/S2787,ocd-bill/3323af51-474d-44d1-bf53-adaf4715947d
9a898153-d0c5-4247-a9ad-6d6082055d69,,https://malegislature.gov/Bills/194/S2797,ocd-bill/bb6282d7-3d05-484a-b181-2ce1586b8cdb
e61b8b83-6795-47ee-98be-04370c92d4e9,,https://malegislature.gov/Bills/194/S2773,ocd-bill/48fb642f-cb4a-4633-82fa-c98aa4360c88
69413965-fa1c-494d-b58c-2a2816351438,,https://malegislature.gov/Bills/194/SD3420,ocd-bill/02598ced-69cf-4f70-a84a-2c2c79a30401
2b2d0d38-4b79-4412-84ce-935e643403e3,,https://malegislature.gov/Bills/194/SD3437,ocd-bill/f8ef9452-5765-4afb-8384-68fae9a58e73
439d1aa3-35b5-4f84-bc63-fa3356fe677b,,https://malegislature.gov/Bills/194/S2786,ocd-bill/1c1a04c1-87f0-447e-b6e5-8496a1e56ea2
022b3c1b-9f2a-494b-af2f-915be094480e,,https://malegislature.gov/Bills/194/S2776,ocd-bill/605f75d0-6d6d-420f-8d02-173dbd20d7af
cf9d7251-c3e1-4202-a7a5-36b41fa3ea7e,,https://malegislature.gov/Bills/194/S2769,ocd-bill/5ec50bd3-33cb-4de2-a28e-46ec8464d395
b7070b91-38a0-4d29-b67b-8dc05bcf23aa,,https://malegislature.gov/Bills/194/S2777,ocd-bill/e2717e3c-ed58-494e-9749-399e0ec5aaf7
ccad02e6-43cd-49f8-b0a1-d78370807f0e,,https://malegislature.gov/Bills/194/S2791,ocd-bill/638663c3-79ee-4f73-afbd-3fb2f5960d34
5696f3ce-84a5-4084-87a4-6a0ded406c0a,,https://malegislature.gov/Bills/194/S2795,ocd-bill/6b8b0c2f-24b4-4208-9cb8-192920965560
d7b79211-470a-4aa2-b363-1638e6df1989,,https://malegislature.gov/Bills/194/S2789,ocd-bill/6588eca9-f438-4510-b1a9-824e33ca81a5
6cf2fd43-0c7d-448e-8b9d-24b4f2633c61,,https://malegislature.gov/Bills/194/S2790,ocd-bill/1ebb2cd8-ab53-418e-9976-99a9d9af3e96
9241ab6b-cbbc-4f71-901c-149a27a05a32,,https://malegislature.gov/Bills/194/S2785,ocd-bill/57407625-dc2a-48fc-8382-5237428562f7
9f83a8dd-6d5a-4440-9405-b8578fdd1fec,,https://malegislature.gov/Bills/194/S2774,ocd-bill/8d98aedb-73c9-4d7c-9e27-61e93612f71d
7ffef418-7b98-4a43-87e9-ebb59ac10bc4,,https://malegislature.gov/Bills/194/S2788,ocd-bill/60c98cfb-83dc-42dd-97a6-85c692c9bd72
feab305c-64c4-4178-af6f-035774e8df93,,https://malegislature.gov/Bills/194/S2784,ocd-bill/65acfeb5-63d3-43f8-aaa9-870b31d0cee8
